order_id,delivery_partner_id,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
8875965392,6325,1.0,2.12,On Time,Traffic
971081962,62842,-2.0,0.56,On Time,
1948332638,84415,5.0,2.86,On Time,Traffic
1785558780,85573,-4.0,2.32,On Time,
7590462053,235,1.0,0.69,On Time,Traffic
2135743860,22083,5.0,2.05,On Time,Traffic
9851365751,83505,-5.0,3.35,On Time,
9243090480,95377,29.0,1.48,Significantly Delayed,Traffic
7168596454,1608,8.0,3.42,Slightly Delayed,Traffic
2483565595,25691,3.0,2.28,On Time,Traffic
2484470052,54869,3.0,3.52,On Time,Traffic
7702588270,93742,-3.0,3.23,On Time,
5992338333,91077,0.0,1.51,On Time,
9196796718,37270,4.0,1.05,On Time,Traffic
3291765954,20788,5.0,0.79,On Time,Traffic
652616858,25092,7.0,4.0,Slightly Delayed,Traffic
2613508245,74072,-5.0,3.67,On Time,
8169361928,2274,4.0,2.97,On Time,Traffic
9395982132,33721,4.0,3.3,On Time,Traffic
1914701538,84345,3.0,4.07,On Time,Traffic
6236279358,24906,27.0,3.51,Significantly Delayed,Traffic
2288561509,92861,7.0,2.78,Slightly Delayed,Traffic
2010415757,80134,-3.0,0.75,On Time,
7164827734,62683,-3.0,2.41,On Time,
7971819985,65541,-5.0,1.42,On Time,
8234021674,28230,3.0,2.96,On Time,Traffic
4274404843,59305,3.0,3.88,On Time,Traffic
7353519273,49934,3.0,4.96,On Time,Traffic
8539612501,14166,14.0,1.39,Slightly Delayed,Traffic
5894327065,29930,9.0,3.0,Slightly Delayed,Traffic
77053363,3429,0.0,2.79,On Time,
4467084478,68868,14.0,1.25,Slightly Delayed,Traffic
3514036230,93410,5.0,4.9,On Time,Traffic
4720421794,35894,15.0,3.78,Slightly Delayed,Traffic
3202903413,52139,2.0,3.39,On Time,Traffic
6938082428,60137,6.0,4.41,Slightly Delayed,Traffic
9202941711,2000,4.0,4.85,On Time,Traffic
8963522960,58520,3.0,2.14,On Time,Traffic
9266835891,69070,-1.0,0.85,On Time,
5265722064,46962,-1.0,1.85,On Time,
5514326011,75658,1.0,1.6,On Time,Traffic
9578652103,79729,-3.0,2.62,On Time,
3559061334,57403,11.0,3.12,Slightly Delayed,Traffic
637944734,35435,4.0,2.16,On Time,Traffic
7454643275,72097,-3.0,3.9,On Time,
4319342350,11958,22.0,4.35,Significantly Delayed,Traffic
7568450733,63512,-3.0,4.36,On Time,
734744305,80005,3.0,2.06,On Time,Traffic
5233331050,84617,3.0,3.36,On Time,Traffic
8326867788,56875,0.0,2.53,On Time,
8368819094,11640,-1.0,2.67,On Time,
8700151605,74364,25.0,4.17,Significantly Delayed,Traffic
6269179048,23727,-2.0,1.07,On Time,
1265254177,16267,-2.0,3.55,On Time,
9858963919,50340,29.0,3.87,Significantly Delayed,Traffic
7279564594,45499,-4.0,1.86,On Time,
6983253839,83688,1.0,4.36,On Time,Traffic
9479808024,72459,-4.0,2.46,On Time,
3583522679,68563,1.0,0.96,On Time,Traffic
1923226423,76715,2.0,3.73,On Time,Traffic
664198080,4941,-1.0,2.9,On Time,
4224700084,78588,0.0,2.73,On Time,
969621016,16277,5.0,2.17,On Time,Traffic
8178275820,78985,12.0,2.27,Slightly Delayed,Traffic
4949766982,86551,4.0,2.3,On Time,Traffic
5258344385,16549,4.0,1.13,On Time,Traffic
8101930640,50876,5.0,4.71,On Time,Traffic
6703316563,91135,15.0,4.65,Slightly Delayed,Traffic
7680297690,79007,2.0,4.55,On Time,Traffic
7256340388,87987,29.0,3.92,Significantly Delayed,Traffic
2538269668,36761,0.0,2.15,On Time,
7506762237,17180,23.0,4.76,Significantly Delayed,Traffic
6585436114,97963,7.0,2.49,Slightly Delayed,Traffic
9852996866,4260,-5.0,1.69,On Time,
1991135167,17609,1.0,1.43,On Time,Traffic
7765110772,66182,-3.0,3.16,On Time,
3520718052,91411,0.0,3.85,On Time,
5388573375,45401,0.0,4.54,On Time,
8977771682,45258,-3.0,3.31,On Time,
3596900942,46019,13.0,2.24,Slightly Delayed,Traffic
155295996,5364,4.0,2.14,On Time,Traffic
1945536198,34218,4.0,2.21,On Time,Traffic
2550246555,36017,8.0,2.42,Slightly Delayed,Traffic
4287631655,18788,21.0,0.53,Significantly Delayed,Traffic
2033683703,62688,16.0,0.78,Significantly Delayed,Traffic
9453583714,39114,-3.0,2.23,On Time,
852886125,85502,-4.0,3.55,On Time,
5705899665,75481,-1.0,4.91,On Time,
5706043483,86219,4.0,4.04,On Time,Traffic
5190422833,17583,-1.0,4.34,On Time,
7178188501,70846,-1.0,3.33,On Time,
2864819888,42803,4.0,3.51,On Time,Traffic
7107216633,30190,6.0,1.41,Slightly Delayed,Traffic
1685382357,76806,16.0,1.64,Significantly Delayed,Traffic
7562902958,74174,1.0,3.27,On Time,Traffic
2819953077,76823,12.0,4.25,Slightly Delayed,Traffic
8453462258,98449,-4.0,0.83,On Time,
4605056279,33098,3.0,3.2,On Time,Traffic
5998035939,25912,-2.0,3.32,On Time,
2311501690,81872,-2.0,4.33,On Time,
356495722,57795,0.0,4.52,On Time,
2695448838,56011,7.0,1.36,Slightly Delayed,Traffic
6986791144,75461,12.0,4.04,Slightly Delayed,Traffic
8619571588,12944,-3.0,2.34,On Time,
4088553674,65634,27.0,4.81,Significantly Delayed,Traffic
8177907004,92178,25.0,3.11,Significantly Delayed,Traffic
8533749006,95607,8.0,4.51,Slightly Delayed,Traffic
8694014791,73862,8.0,1.27,Slightly Delayed,Traffic
6311012195,20432,-2.0,3.44,On Time,
1312767771,97744,5.0,1.58,On Time,Traffic
214919848,66328,5.0,2.87,On Time,Traffic
5521682945,20204,8.0,4.67,Slightly Delayed,Traffic
5305770811,76080,6.0,1.74,Slightly Delayed,Traffic
5842420654,60389,6.0,2.08,Slightly Delayed,Traffic
4566893863,40507,-1.0,3.38,On Time,
1523729855,84566,-1.0,4.46,On Time,
2899786983,14386,1.0,4.79,On Time,Traffic
9202528884,33556,30.0,4.54,Significantly Delayed,Traffic
4338327693,98866,13.0,4.94,Slightly Delayed,Traffic
6295686357,81081,-1.0,4.41,On Time,
6396194687,43588,4.0,3.68,On Time,Traffic
5662786245,39082,1.0,3.05,On Time,Traffic
4868150114,52501,17.0,3.86,Significantly Delayed,Traffic
502764834,88857,5.0,3.37,On Time,Traffic
5056125341,39430,11.0,0.77,Slightly Delayed,Traffic
6388618916,62559,1.0,4.19,On Time,Traffic
3508668494,92900,0.0,2.62,On Time,
5289436093,77152,26.0,3.44,Significantly Delayed,Traffic
7596333614,24475,3.0,4.44,On Time,Traffic
6284076508,39939,1.0,3.07,On Time,Traffic
340050407,68329,-3.0,4.06,On Time,
5927472701,95432,-2.0,2.81,On Time,
9216536492,83077,1.0,2.87,On Time,Traffic
3742662928,75517,-3.0,2.81,On Time,
4797768073,88543,18.0,3.18,Significantly Delayed,Traffic
6767935470,44553,1.0,4.68,On Time,Traffic
1963703928,70919,-3.0,1.88,On Time,
552470423,27605,-4.0,3.92,On Time,
739434870,55365,5.0,1.83,On Time,Traffic
7930373606,54606,5.0,4.4,On Time,Traffic
5374978054,63238,4.0,3.18,On Time,Traffic
4361797433,59493,3.0,0.64,On Time,Traffic
2002067527,71608,2.0,3.85,On Time,Traffic
4228110436,24964,30.0,3.94,Significantly Delayed,Traffic
1251118825,17178,13.0,1.52,Slightly Delayed,Traffic
7165265639,71534,-5.0,4.19,On Time,
1255323701,78929,-2.0,3.42,On Time,
807934194,59454,2.0,4.99,On Time,Traffic
7968718292,56005,1.0,4.24,On Time,Traffic
2620531979,23093,9.0,1.54,Slightly Delayed,Traffic
6943430459,75360,2.0,3.14,On Time,Traffic
5607355353,2135,21.0,3.49,Significantly Delayed,Traffic
6696352636,98726,30.0,2.78,Significantly Delayed,Traffic
9325920156,98397,10.0,3.0,Slightly Delayed,Traffic
2286477025,85060,4.0,3.01,On Time,Traffic
6704773223,34344,22.0,4.68,Significantly Delayed,Traffic
1435353007,64672,1.0,3.36,On Time,Traffic
8080970647,70168,5.0,1.56,On Time,Traffic
5881633926,40430,3.0,3.38,On Time,Traffic
4435459085,66771,0.0,1.72,On Time,
6172529406,29606,29.0,4.24,Significantly Delayed,Traffic
9127879048,82835,2.0,4.96,On Time,Traffic
3806545110,52602,1.0,0.92,On Time,Traffic
6919395718,23311,-4.0,2.54,On Time,
5277462976,95207,1.0,3.75,On Time,Traffic
3606274277,83884,-4.0,3.95,On Time,
2065203676,34566,5.0,3.91,On Time,Traffic
4042066387,33983,8.0,4.43,Slightly Delayed,Traffic
3604982656,87446,8.0,3.17,Slightly Delayed,Traffic
1149676745,84700,0.0,1.02,On Time,
3895011687,81696,5.0,4.37,On Time,Traffic
772505056,3187,-3.0,3.9,On Time,
5574765914,8665,-3.0,0.72,On Time,
8812616740,66152,4.0,2.53,On Time,Traffic
1486655525,69381,2.0,3.44,On Time,Traffic
8423025639,63484,14.0,2.22,Slightly Delayed,Traffic
9020705185,92943,1.0,4.57,On Time,Traffic
7719808698,28450,2.0,3.05,On Time,Traffic
3414036630,37389,-4.0,3.73,On Time,
4157869967,51334,2.0,2.57,On Time,Traffic
4873887251,769,3.0,2.77,On Time,Traffic
8031946454,89696,-1.0,2.72,On Time,
8168056170,85462,14.0,0.57,Slightly Delayed,Traffic
3108512811,30893,2.0,2.16,On Time,Traffic
1680591951,96631,-3.0,4.57,On Time,
559245731,20247,5.0,2.33,On Time,Traffic
8655600303,71557,-3.0,1.6,On Time,
8247327365,11031,14.0,3.86,Slightly Delayed,Traffic
9153347285,3684,0.0,2.46,On Time,
1977533409,4601,-3.0,1.34,On Time,
2433646621,67633,9.0,1.03,Slightly Delayed,Traffic
22830983,39491,18.0,1.59,Significantly Delayed,Traffic
1143763031,61900,1.0,1.67,On Time,Traffic
8524056436,33639,-3.0,3.93,On Time,
4262338791,37767,0.0,1.32,On Time,
187728451,36559,-1.0,3.79,On Time,
6754346312,88168,-1.0,2.23,On Time,
5790622967,37995,-1.0,4.92,On Time,
4305348838,11295,25.0,1.16,Significantly Delayed,Traffic
2902411553,73699,-3.0,1.16,On Time,
3691199770,72299,3.0,4.77,On Time,Traffic
775709102,73558,-1.0,1.0,On Time,
5262508570,196,0.0,3.11,On Time,
192109127,98838,10.0,2.64,Slightly Delayed,Traffic
1108215973,3643,6.0,0.96,Slightly Delayed,Traffic
1719134546,3235,2.0,1.4,On Time,Traffic
5280263316,81900,28.0,1.87,Significantly Delayed,Traffic
9448306266,70480,-5.0,0.55,On Time,
8023626961,50594,9.0,1.49,Slightly Delayed,Traffic
1118405605,72673,9.0,0.56,Slightly Delayed,Traffic
8226034341,39659,3.0,4.97,On Time,Traffic
6976835753,67913,-3.0,0.59,On Time,
9171564499,39820,8.0,2.2,Slightly Delayed,Traffic
5393607402,32010,-4.0,3.76,On Time,
5670040592,57209,2.0,3.5,On Time,Traffic
6736891890,72028,12.0,3.45,Slightly Delayed,Traffic
1223255075,4873,1.0,3.99,On Time,Traffic
8158413630,56303,-2.0,4.08,On Time,
7867573412,62986,20.0,2.24,Significantly Delayed,Traffic
1624690598,41423,-4.0,1.09,On Time,
8968945932,53832,26.0,1.18,Significantly Delayed,Traffic
1645212433,77571,27.0,4.25,Significantly Delayed,Traffic
9187046038,84082,4.0,1.42,On Time,Traffic
9305357757,84853,-3.0,1.02,On Time,
8312320295,27452,0.0,2.96,On Time,
3256941332,18290,-4.0,1.42,On Time,
8980502814,67937,0.0,4.79,On Time,
9270396838,46248,-1.0,1.87,On Time,
2892588628,59145,7.0,4.94,Slightly Delayed,Traffic
8774158800,69717,14.0,2.44,Slightly Delayed,Traffic
2056131802,36835,20.0,4.41,Significantly Delayed,Traffic
3528007192,53884,2.0,0.97,On Time,Traffic
2845333894,52847,11.0,2.58,Slightly Delayed,Traffic
6602340187,94455,21.0,4.65,Significantly Delayed,Traffic
721004875,61840,-4.0,2.71,On Time,
7435895360,89661,5.0,2.26,On Time,Traffic
4217659083,94726,13.0,0.56,Slightly Delayed,Traffic
9710865146,9882,5.0,0.69,On Time,Traffic
5375295409,21882,2.0,0.61,On Time,Traffic
6286044248,56074,-3.0,3.31,On Time,
1708282193,34773,3.0,3.62,On Time,Traffic
5746303677,24730,-1.0,3.82,On Time,
3271726381,5783,19.0,1.76,Significantly Delayed,Traffic
9802569856,93443,-3.0,4.31,On Time,
662460037,2466,11.0,4.74,Slightly Delayed,Traffic
8664447334,49008,29.0,4.11,Significantly Delayed,Traffic
3886370975,38359,4.0,3.43,On Time,Traffic
3547006553,31328,19.0,4.41,Significantly Delayed,Traffic
2575965518,33262,-5.0,1.24,On Time,
1529363954,55211,3.0,0.78,On Time,Traffic
8463856241,18824,7.0,4.41,Slightly Delayed,Traffic
2485242479,76138,-1.0,3.71,On Time,
9850673433,19635,7.0,1.39,Slightly Delayed,Traffic
2558680592,91792,0.0,1.77,On Time,
2859167116,34127,15.0,0.66,Slightly Delayed,Traffic
1222236371,94531,11.0,4.79,Slightly Delayed,Traffic
344177904,86602,9.0,2.27,Slightly Delayed,Traffic
6126334783,33084,5.0,2.26,On Time,Traffic
3742575364,22416,2.0,3.47,On Time,Traffic
9272166174,31701,2.0,1.13,On Time,Traffic
9416522701,14560,0.0,2.82,On Time,
7305871805,57764,-1.0,0.87,On Time,
80296810,15362,-1.0,2.47,On Time,
2806868282,5821,-3.0,3.65,On Time,
707033578,33360,1.0,3.54,On Time,Traffic
9026783092,51457,15.0,4.1,Slightly Delayed,Traffic
6229466619,63864,8.0,1.71,Slightly Delayed,Traffic
408720270,2311,16.0,1.09,Significantly Delayed,Traffic
8870165072,53009,5.0,0.8,On Time,Traffic
1979319490,28727,4.0,1.06,On Time,Traffic
840761323,88697,4.0,3.99,On Time,Traffic
744721438,47635,12.0,4.3,Slightly Delayed,Traffic
7421707488,29051,-4.0,1.44,On Time,
1212718824,72361,-5.0,4.18,On Time,
9603256001,5981,12.0,2.98,Slightly Delayed,Traffic
5626888972,53381,3.0,2.32,On Time,Traffic
2300753276,88145,9.0,1.49,Slightly Delayed,Traffic
869629562,80715,-3.0,4.42,On Time,
3429137520,82673,-3.0,1.67,On Time,
9957927297,17981,2.0,0.97,On Time,Traffic
202466684,51649,-5.0,1.48,On Time,
8465721207,56612,-5.0,2.05,On Time,
6194827199,674,-4.0,0.62,On Time,
3942174431,9886,10.0,3.08,Slightly Delayed,Traffic
3189863462,54721,-3.0,2.7,On Time,
5923573134,74712,5.0,2.43,On Time,Traffic
6659747528,93772,0.0,2.52,On Time,
6037541687,39815,2.0,2.23,On Time,Traffic
2585438297,93144,5.0,3.99,On Time,Traffic
8065774615,66569,25.0,4.95,Significantly Delayed,Traffic
1816814476,42751,3.0,0.55,On Time,Traffic
5278014717,87933,5.0,4.94,On Time,Traffic
4265447949,34338,25.0,4.0,Significantly Delayed,Traffic
6752221435,71642,4.0,0.55,On Time,Traffic
8943989258,43725,3.0,0.8,On Time,Traffic
4068367936,95706,-1.0,3.56,On Time,
5735156904,89407,13.0,4.91,Slightly Delayed,Traffic
2405929115,83049,23.0,2.23,Significantly Delayed,Traffic
7913167260,69504,29.0,3.92,Significantly Delayed,Traffic
1989751369,1261,12.0,2.92,Slightly Delayed,Traffic
7338050095,68204,-2.0,2.31,On Time,
9950986048,46130,3.0,3.9,On Time,Traffic
5098703807,46866,-2.0,4.46,On Time,
6937485392,42361,8.0,4.79,Slightly Delayed,Traffic
1266440097,43520,-5.0,4.01,On Time,
7415490509,48639,-1.0,4.12,On Time,
7284991749,4135,-1.0,2.92,On Time,
4645792703,36301,-5.0,2.04,On Time,
3174938939,50364,0.0,3.76,On Time,
1752712049,67307,12.0,4.33,Slightly Delayed,Traffic
8187201830,55955,-4.0,4.44,On Time,
6900896329,97185,2.0,2.14,On Time,Traffic
3793977529,52853,0.0,4.5,On Time,
194459698,66295,-1.0,1.01,On Time,
9330447952,8867,5.0,3.13,On Time,Traffic
2097372277,42338,-4.0,0.71,On Time,
7060954153,21872,-5.0,1.89,On Time,
2921310646,45581,0.0,4.35,On Time,
3983082555,75005,22.0,2.56,Significantly Delayed,Traffic
4867298468,88574,4.0,1.6,On Time,Traffic
3402631472,82219,0.0,4.47,On Time,
1648146562,49114,-3.0,3.06,On Time,
5907766010,85975,11.0,4.11,Slightly Delayed,Traffic
9233577456,29353,-1.0,4.29,On Time,
4084808075,65980,-2.0,0.66,On Time,
7217049550,56744,24.0,2.87,Significantly Delayed,Traffic
1831943568,31014,5.0,1.86,On Time,Traffic
8707473624,54941,-3.0,4.9,On Time,
7075868285,69398,4.0,3.48,On Time,Traffic
5164162918,69542,-1.0,3.51,On Time,
2175298644,37111,-2.0,2.91,On Time,
5882568464,93909,-2.0,2.42,On Time,
7847708619,9898,1.0,2.54,On Time,Traffic
6366048116,82257,-2.0,2.19,On Time,
4926287333,94821,1.0,2.68,On Time,Traffic
5532838325,57010,-3.0,3.85,On Time,
2567996236,61790,-1.0,1.0,On Time,
2655613624,94896,29.0,1.78,Significantly Delayed,Traffic
7706089549,35200,0.0,3.96,On Time,
8257370396,11969,16.0,1.33,Significantly Delayed,Traffic
8623808984,79827,6.0,3.27,Slightly Delayed,Traffic
7579506101,80056,-3.0,2.05,On Time,
8861024199,53729,-4.0,0.54,On Time,
7666131311,35447,5.0,4.09,On Time,Traffic
103589925,83678,10.0,1.05,Slightly Delayed,Traffic
7346858138,83804,-3.0,1.78,On Time,
4963962664,10652,-4.0,4.59,On Time,
9069936094,80189,23.0,3.6,Significantly Delayed,Traffic
4665363191,15760,6.0,1.61,Slightly Delayed,Traffic
888510905,21909,12.0,1.18,Slightly Delayed,Traffic
6876091286,77863,-2.0,1.57,On Time,
2592923105,23178,23.0,4.84,Significantly Delayed,Traffic
2468550508,24846,3.0,3.31,On Time,Traffic
5302956276,6274,0.0,3.16,On Time,
9409714182,4084,12.0,0.86,Slightly Delayed,Traffic
1446221570,213,-1.0,1.43,On Time,
8250036360,65016,1.0,4.62,On Time,Traffic
447464341,85334,7.0,4.08,Slightly Delayed,Traffic
15642223,43306,3.0,1.44,On Time,Traffic
3285378238,8991,15.0,1.46,Slightly Delayed,Traffic
2356483296,38401,8.0,3.25,Slightly Delayed,Traffic
3382911339,84662,-1.0,4.92,On Time,
3690872026,56377,5.0,3.81,On Time,Traffic
6755367585,56444,-3.0,4.56,On Time,
6835850079,92568,3.0,3.44,On Time,Traffic
9345418784,24395,4.0,4.58,On Time,Traffic
7185243614,27663,2.0,2.47,On Time,Traffic
2319044818,66486,-4.0,1.98,On Time,
931834374,48992,0.0,1.72,On Time,
8485398781,70167,0.0,0.62,On Time,
9806464912,89278,14.0,4.41,Slightly Delayed,Traffic
8214365128,68269,-4.0,2.87,On Time,
137089318,32581,-5.0,3.62,On Time,
7615602420,91821,5.0,2.32,On Time,Traffic
3995348964,62259,4.0,4.1,On Time,Traffic
3816542830,38895,-4.0,1.05,On Time,
9665004924,98396,-1.0,3.11,On Time,
1728547597,80933,19.0,2.16,Significantly Delayed,Traffic
5311190131,30345,1.0,2.18,On Time,Traffic
9581592141,70962,0.0,1.44,On Time,
4848863693,56307,-3.0,3.47,On Time,
6374883107,32067,21.0,4.8,Significantly Delayed,Traffic
3270131216,44043,14.0,4.44,Slightly Delayed,Traffic
2643382562,74374,0.0,1.49,On Time,
5212524996,13215,1.0,4.2,On Time,Traffic
9594095277,61215,-2.0,1.97,On Time,
8375863419,89921,15.0,1.19,Slightly Delayed,Traffic
7523880783,23850,-5.0,3.8,On Time,
9670158103,18477,2.0,1.07,On Time,Traffic
4344108631,39923,10.0,3.98,Slightly Delayed,Traffic
2237858,97945,3.0,3.86,On Time,Traffic
3217791988,30480,-2.0,2.99,On Time,
3355718103,84679,-3.0,1.81,On Time,
9590518103,39579,1.0,3.73,On Time,Traffic
6610120274,83714,1.0,0.9,On Time,Traffic
1180899898,24863,3.0,2.5,On Time,Traffic
8758992688,722,25.0,1.35,Significantly Delayed,Traffic
6965716176,48850,2.0,4.53,On Time,Traffic
5527742274,98520,-5.0,2.61,On Time,
826610039,72915,-1.0,3.04,On Time,
3303891913,49372,5.0,2.77,On Time,Traffic
2489292878,88759,-5.0,4.76,On Time,
8589851630,4917,2.0,1.23,On Time,Traffic
4598897781,7752,10.0,3.07,Slightly Delayed,Traffic
6932356214,27028,14.0,1.35,Slightly Delayed,Traffic
3499004322,21541,-1.0,2.4,On Time,
7517620171,48840,-5.0,0.54,On Time,
172987148,66833,25.0,2.52,Significantly Delayed,Traffic
8347207794,88105,3.0,1.12,On Time,Traffic
9472355181,69066,3.0,2.8,On Time,Traffic
1315064289,62602,23.0,2.35,Significantly Delayed,Traffic
9371869941,6805,0.0,4.35,On Time,
5184568404,17462,-4.0,0.93,On Time,
5891002534,79352,10.0,3.92,Slightly Delayed,Traffic
1479730711,36251,21.0,4.51,Significantly Delayed,Traffic
7651037338,62537,0.0,2.86,On Time,
8763754537,16963,-3.0,0.83,On Time,
7683813608,86476,3.0,3.63,On Time,Traffic
6722955128,18697,-4.0,3.37,On Time,
8259274680,17260,-2.0,3.76,On Time,
4620484274,25174,13.0,4.36,Slightly Delayed,Traffic
8260569466,74085,-4.0,4.84,On Time,
8498916204,89588,0.0,4.77,On Time,
3209538967,78212,4.0,3.13,On Time,Traffic
2570640420,99899,4.0,2.92,On Time,Traffic
2066843639,37046,-5.0,3.92,On Time,
7402125753,26429,10.0,4.99,Slightly Delayed,Traffic
9171089443,27400,0.0,2.95,On Time,
3272079644,98992,3.0,2.67,On Time,Traffic
438111050,24502,-2.0,1.32,On Time,
7416160835,11914,-3.0,1.33,On Time,
4075074492,29293,23.0,2.96,Significantly Delayed,Traffic
5536024334,20631,-4.0,0.83,On Time,
2013140214,10693,5.0,0.51,On Time,Traffic
1113582397,38869,2.0,3.55,On Time,Traffic
1083928258,78940,4.0,0.64,On Time,Traffic
4906957374,2235,-3.0,0.79,On Time,
1876614122,4985,-3.0,4.12,On Time,
6556180328,83805,-1.0,4.26,On Time,
7960553477,75158,-5.0,4.56,On Time,
6335972517,51928,12.0,1.39,Slightly Delayed,Traffic
6254948159,72597,0.0,4.42,On Time,
7527936057,67699,2.0,2.96,On Time,Traffic
6257851675,91732,22.0,4.45,Significantly Delayed,Traffic
6832610950,37323,24.0,1.51,Significantly Delayed,Traffic
5085005195,92179,4.0,4.3,On Time,Traffic
2177207547,63474,-2.0,1.62,On Time,
3043364543,64723,2.0,0.6,On Time,Traffic
2823404098,52689,-2.0,4.66,On Time,
646676955,90187,-4.0,3.76,On Time,
5756607486,19872,-2.0,0.99,On Time,
9373691795,89555,4.0,1.26,On Time,Traffic
2611601543,21230,10.0,3.19,Slightly Delayed,Traffic
1491360686,45751,11.0,2.67,Slightly Delayed,Traffic
1824533423,37442,3.0,2.97,On Time,Traffic
2913841018,45079,0.0,4.32,On Time,
3141803761,54528,19.0,0.73,Significantly Delayed,Traffic
6184484468,97219,1.0,4.75,On Time,Traffic
4599327740,43635,0.0,0.55,On Time,
7479207574,23426,29.0,3.74,Significantly Delayed,Traffic
2996133401,8541,-2.0,1.35,On Time,
5972410040,62822,3.0,2.11,On Time,Traffic
4007593324,36657,4.0,3.37,On Time,Traffic
3428454405,81368,-1.0,1.63,On Time,
1160646195,53869,21.0,1.48,Significantly Delayed,Traffic
4376524554,75544,5.0,1.55,On Time,Traffic
1519072771,40607,2.0,1.52,On Time,Traffic
8203685394,92523,1.0,4.11,On Time,Traffic
7906789850,16598,6.0,1.17,Slightly Delayed,Traffic
8073770046,37431,13.0,3.42,Slightly Delayed,Traffic
5190202949,98623,12.0,1.62,Slightly Delayed,Traffic
8542325207,38846,3.0,4.04,On Time,Traffic
7566730050,47294,1.0,2.52,On Time,Traffic
176509722,60612,-2.0,1.92,On Time,
1894603222,90546,3.0,3.9,On Time,Traffic
