order_id,customer_id,delivery_status,order_total,payment_method,delivery_partner_id,year_month
3867563962,14940427,On Time,2417.68,Wallet,7531,2023-12
9277710098,38969732,Slightly Delayed,1807.12,Cash,71248,2023-04
7669322773,6081270,On Time,836.16,Card,58926,2023-08
3917427529,68159723,Slightly Delayed,3772.26,Cash,26537,2024-10
1934158144,65134271,On Time,415.75,Card,30587,2024-04
3157338466,243838,On Time,2859.05,UPI,92146,2023-08
9640662474,74761384,Slightly Delayed,1420.64,Cash,20774,2024-04
2356272189,42432226,On Time,313.77,Card,68709,2024-04
1380510406,54338574,On Time,3015.14,Wallet,52711,2024-07
8008377895,23794330,Significantly Delayed,850.06,Card,43415,2023-06
3680678403,57537308,On Time,3346.47,UPI,7068,2023-03
2847236502,6812439,On Time,127.08,Wallet,97878,2024-07
5212392063,75510747,On Time,4005.87,Card,31900,2024-06
3804024939,91566278,On Time,2791.42,Card,17974,2024-01
5395870775,18394558,On Time,3064.35,Card,66722,2024-08
511736499,38615653,On Time,2993.04,Card,49116,2024-10
2895886759,69863493,Slightly Delayed,3005.64,Card,67136,2023-09
6638513435,32809328,On Time,68.49,Cash,33099,2024-08
4168083780,13581527,On Time,1489.58,Wallet,55172,2024-06
2501516144,88252625,On Time,48.55,Cash,56299,2024-10
7141387557,98246574,On Time,4664.16,Wallet,73154,2023-08
2747350024,75860724,On Time,793.14,UPI,13307,2024-08
9503407492,29272253,Significantly Delayed,1932.17,Wallet,40500,2023-08
4845607487,78053306,On Time,646.54,Cash,84614,2023-03
2051769691,30447453,On Time,1255.53,UPI,58157,2023-09
1092990139,85476508,On Time,3410.49,Card,53064,2024-10
5527612319,14632090,On Time,2445.2,Wallet,48508,2024-09
8852367079,22694456,On Time,3115.43,Wallet,5117,2024-04
1666202264,85474732,Slightly Delayed,2389.83,Cash,32884,2023-05
8606484804,41155125,Slightly Delayed,2409.69,UPI,49631,2024-06
8905341102,80862136,On Time,2542.21,Cash,5762,2024-02
5418735913,10210309,On Time,2190.34,Cash,92033,2024-07
970377475,48167795,On Time,22.04,Card,2460,2024-09
7320527109,83298567,On Time,1372.37,UPI,76831,2024-01
5120698,44174426,Slightly Delayed,3064.36,Wallet,48582,2023-06
3812396179,24496983,On Time,1445.54,Card,54016,2023-07
8178951021,46208150,Significantly Delayed,3095.39,UPI,80840,2024-03
2479115586,55056284,On Time,1876.69,Wallet,6845,2024-03
6239453389,26285589,On Time,2424.72,Wallet,63625,2023-10
3136508414,13585482,On Time,2242.5,Cash,94346,2024-07
5521273487,6992801,Significantly Delayed,942.37,Cash,98929,2024-05
5445047872,37802267,On Time,927.52,Card,66,2023-10
3678525130,36428139,On Time,1650.3,UPI,82096,2023-03
9328056960,81229704,Slightly Delayed,445.48,Cash,99744,2024-08
2109203997,40277444,Slightly Delayed,1463.17,Cash,72612,2024-05
556665455,32500305,Significantly Delayed,715.72,Card,18521,2024-02
6573705785,24000329,On Time,1864.68,Wallet,13849,2023-11
2609502403,2058037,On Time,3105.12,Wallet,70771,2024-10
1463293930,85354059,On Time,2859.25,UPI,55394,2024-06
8132887999,84456355,Slightly Delayed,3379.0,Wallet,7931,2024-02
7178789018,46208150,On Time,2166.39,Wallet,53062,2023-09
2295700159,83023956,Slightly Delayed,1413.77,Card,61371,2024-03
9277089038,35988028,Slightly Delayed,1401.29,Wallet,75267,2023-04
145057465,54923640,On Time,1590.17,Cash,2353,2024-11
9452353274,97770901,On Time,4410.72,Cash,4535,2024-10
5434328922,67340606,On Time,2877.57,Card,57029,2024-02
3327051807,99707100,On Time,2141.39,Card,26018,2023-10
1461604569,25713335,On Time,3604.01,UPI,49871,2024-04
606518084,78725001,On Time,1424.47,Cash,96049,2023-10
7637625389,13122744,On Time,2013.55,Card,47591,2023-10
7311621328,30891209,Significantly Delayed,2639.67,Wallet,62428,2024-04
8790217194,38244021,Slightly Delayed,1666.68,Wallet,60118,2024-03
1772445313,13071673,On Time,2441.43,Card,87117,2023-07
159394992,35358395,On Time,611.71,Card,28600,2024-08
7992910755,76218218,Significantly Delayed,3156.54,Wallet,85359,2023-07
1786931285,1719710,On Time,778.9,Wallet,76004,2023-06
2225520858,95372766,On Time,3519.46,Cash,13646,2023-11
5635738740,33034249,On Time,2920.62,UPI,49965,2023-09
2230824358,41878908,Slightly Delayed,2302.29,Cash,47833,2023-05
9217211301,52085702,On Time,4441.76,Cash,89404,2023-06
4501870609,16082651,On Time,2253.3,Cash,42567,2024-07
838401679,89699655,Slightly Delayed,1430.39,Wallet,83793,2023-07
9587315528,66440188,On Time,1019.38,Wallet,92673,2024-08
3122936945,95001589,On Time,397.68,Cash,65301,2023-05
6093390755,32054313,On Time,1872.67,Card,60889,2023-11
2032956677,66932104,Slightly Delayed,1051.16,Wallet,17988,2024-05
1488430001,67092149,Slightly Delayed,3630.56,Card,40079,2024-08
615391848,65570302,On Time,1041.18,Cash,2990,2024-09
8686093533,30823988,On Time,2197.24,Cash,5503,2024-02
7038758506,68714053,On Time,77.11,Wallet,88037,2023-05
2385966456,12184293,Slightly Delayed,4160.4,UPI,8862,2023-08
259622674,61002154,On Time,3081.38,Card,43788,2023-05
2580381935,4394659,On Time,4613.37,Cash,19165,2024-05
5035471587,18140588,On Time,3405.27,Card,221,2024-01
9421270813,26844216,On Time,2787.46,Wallet,26657,2024-04
1831516625,46629917,Slightly Delayed,3008.01,Card,25932,2024-03
1918841793,95334407,On Time,3273.77,Wallet,10305,2024-06
1757159071,59094034,Slightly Delayed,3571.03,Cash,38383,2024-03
7589464630,91196901,Slightly Delayed,6543.19,UPI,17706,2024-07
1577085460,74682740,On Time,2599.08,Wallet,52709,2023-09
2279018877,40305293,Slightly Delayed,1890.73,Wallet,88797,2024-06
7431412128,96989204,On Time,2184.61,UPI,77224,2023-05
8781520615,85519349,On Time,3343.42,Wallet,42606,2024-04
1276192882,97678578,On Time,2375.85,UPI,15637,2024-01
4065794921,85518832,Significantly Delayed,3403.34,Cash,43280,2024-03
1690800946,79764458,On Time,2559.17,UPI,16850,2023-03
877883470,1200365,Slightly Delayed,393.43,UPI,55423,2023-06
7322044533,48730063,Slightly Delayed,738.65,Wallet,92064,2023-10
5243163885,19275474,On Time,2412.89,Wallet,12230,2023-05
4360255357,15529446,Slightly Delayed,97.04,Cash,68222,2023-05
9623306038,51669263,On Time,3299.65,Wallet,56254,2023-11
6282385286,6150721,On Time,2500.44,Cash,9399,2023-10
1001900652,30367559,Slightly Delayed,1456.96,Card,85241,2024-09
5161988291,65618148,On Time,3577.33,UPI,53927,2024-07
3597752998,37759707,On Time,1565.04,Card,71654,2024-04
9074325310,35435896,On Time,1714.38,Cash,83788,2024-04
8875965392,41395224,On Time,2419.46,Cash,6325,2024-01
971081962,73428596,On Time,1511.54,UPI,62842,2024-08
1948332638,62323608,On Time,2530.18,Card,84415,2024-06
1785558780,18986315,On Time,1996.55,Wallet,85573,2024-06
7590462053,18326028,On Time,833.93,Wallet,235,2024-06
2135743860,73392739,On Time,4043.72,UPI,22083,2024-03
9851365751,12832151,On Time,1413.06,Cash,83505,2023-10
9243090480,13760839,Significantly Delayed,1252.94,UPI,95377,2023-03
7168596454,35690581,Slightly Delayed,2795.12,UPI,1608,2023-03
2483565595,21701991,On Time,1267.5,Cash,25691,2023-03
2484470052,84848018,On Time,1426.56,Cash,54869,2024-01
7702588270,55094848,On Time,3867.53,Card,93742,2024-04
5992338333,9738801,On Time,3121.04,Cash,91077,2023-04
9196796718,68941950,On Time,4037.78,Wallet,37270,2023-07
3291765954,57523973,On Time,1651.89,UPI,20788,2023-08
652616858,10663246,Slightly Delayed,2832.35,Card,25092,2023-05
2613508245,45028365,On Time,3349.73,UPI,74072,2023-12
8169361928,8241122,On Time,1746.24,Cash,2274,2024-01
9395982132,58170168,On Time,1545.49,Card,33721,2023-07
1914701538,64722323,On Time,3606.37,UPI,84345,2023-07
6236279358,97141762,Significantly Delayed,2832.2,Card,24906,2024-05
2288561509,11047835,Slightly Delayed,1272.76,Cash,92861,2023-12
2010415757,43295656,On Time,1666.99,UPI,80134,2024-06
7164827734,9195970,On Time,1809.72,UPI,62683,2023-03
7971819985,48511124,On Time,4188.82,Wallet,65541,2024-04
8234021674,41073776,On Time,3201.25,Cash,28230,2024-01
4274404843,48418662,On Time,1013.88,Card,59305,2024-09
7353519273,80761521,On Time,1882.23,Cash,49934,2023-09
8539612501,22846435,Slightly Delayed,1543.13,Wallet,14166,2024-09
5894327065,35133191,Slightly Delayed,1725.22,Card,29930,2024-03
77053363,74172010,On Time,4566.21,UPI,3429,2023-05
4467084478,30447453,Slightly Delayed,2928.16,Card,68868,2024-03
3514036230,84937877,On Time,1722.88,Cash,93410,2023-07
4720421794,72089140,Slightly Delayed,2816.58,Wallet,35894,2024-01
3202903413,12507907,On Time,715.37,Cash,52139,2023-08
6938082428,19741509,Slightly Delayed,2010.44,Cash,60137,2024-03
9202941711,59240916,On Time,3288.74,Wallet,2000,2024-03
8963522960,11143197,On Time,1757.33,Cash,58520,2023-11
9266835891,14207332,On Time,2994.7,Wallet,69070,2024-06
5265722064,52032226,On Time,1614.35,Cash,46962,2023-07
5514326011,95364457,On Time,3485.63,Wallet,75658,2024-02
9578652103,34839913,On Time,1342.89,UPI,79729,2024-03
3559061334,79991320,Slightly Delayed,3157.25,UPI,57403,2023-06
637944734,60698094,On Time,4026.32,Card,35435,2023-04
7454643275,18229949,On Time,102.44,Cash,72097,2024-07
4319342350,99160348,Significantly Delayed,4281.94,Card,11958,2024-08
7568450733,59518795,On Time,1049.09,Wallet,63512,2023-04
734744305,60698094,On Time,2043.02,Wallet,80005,2024-06
5233331050,85561151,On Time,84.2,UPI,84617,2023-05
8326867788,17939362,On Time,1213.48,Card,56875,2023-09
8368819094,42432226,On Time,572.12,Wallet,11640,2024-08
8700151605,19275474,Significantly Delayed,1301.73,Wallet,74364,2023-08
6269179048,469006,On Time,1864.85,Wallet,23727,2023-11
1265254177,46378942,On Time,3988.44,Card,16267,2023-09
9858963919,40858753,Significantly Delayed,481.63,Wallet,50340,2023-07
7279564594,91566278,On Time,1226.55,Card,45499,2024-01
6983253839,62629494,On Time,3115.93,Wallet,83688,2024-04
9479808024,62679120,On Time,3628.88,Card,72459,2023-10
3583522679,6668498,On Time,4148.39,Wallet,68563,2023-09
1923226423,39042103,On Time,3344.78,Card,76715,2024-07
664198080,89036169,On Time,443.17,Cash,4941,2023-08
4224700084,11478478,On Time,1568.53,Wallet,78588,2024-08
969621016,13465850,On Time,2542.59,Wallet,16277,2024-01
8178275820,55060796,Slightly Delayed,2755.74,Cash,78985,2024-04
4949766982,99734256,On Time,1560.71,Cash,86551,2024-09
5258344385,12867472,On Time,641.76,Wallet,16549,2023-10
8101930640,92306841,On Time,450.23,Wallet,50876,2023-06
6703316563,89669139,Slightly Delayed,396.41,Wallet,91135,2024-01
7680297690,1705969,On Time,2864.1,Wallet,79007,2024-02
7256340388,30042971,Significantly Delayed,785.67,Wallet,87987,2023-10
2538269668,48778633,On Time,1348.52,Cash,36761,2023-06
7506762237,98225598,Significantly Delayed,2326.62,Card,17180,2023-06
6585436114,65895091,Slightly Delayed,3131.69,Wallet,97963,2024-03
9852996866,19145354,On Time,1525.58,Wallet,4260,2024-06
1991135167,46699982,On Time,3986.02,Wallet,17609,2023-12
7765110772,33871107,On Time,3157.37,UPI,66182,2024-06
3520718052,6856445,On Time,2846.05,Cash,91411,2023-07
5388573375,77128325,On Time,3993.4,Cash,45401,2024-03
8977771682,30979436,On Time,1212.41,Card,45258,2023-04
3596900942,63349378,Slightly Delayed,616.62,Wallet,46019,2023-11
155295996,24517523,On Time,4190.02,Cash,5364,2024-06
1945536198,44557943,On Time,5313.04,Cash,34218,2023-05
2550246555,38671747,Slightly Delayed,2305.86,UPI,36017,2023-04
4287631655,6867315,Significantly Delayed,1381.53,Wallet,18788,2023-11
2033683703,42989999,Significantly Delayed,4223.23,UPI,62688,2024-01
9453583714,82854537,On Time,1873.26,UPI,39114,2023-09
852886125,44562310,On Time,1610.95,UPI,85502,2023-07
5705899665,4378755,On Time,3712.03,Wallet,75481,2024-05
5706043483,63360864,On Time,1164.09,UPI,86219,2024-07
5190422833,3410758,On Time,898.05,Cash,17583,2023-03
7178188501,3786105,On Time,2823.72,Cash,70846,2024-04
2864819888,9419030,On Time,1973.65,Card,42803,2024-04
7107216633,10857389,Slightly Delayed,2871.14,Wallet,30190,2024-06
1685382357,6579892,Significantly Delayed,2584.79,Card,76806,2023-05
7562902958,81808190,On Time,1477.63,UPI,74174,2023-06
2819953077,25128143,Slightly Delayed,1887.33,Cash,76823,2023-11
8453462258,2875442,On Time,310.87,Wallet,98449,2024-02
4605056279,23976957,On Time,1252.01,Cash,33098,2024-05
5998035939,88324928,On Time,3279.72,Card,25912,2024-02
2311501690,27698051,On Time,2643.08,Wallet,81872,2024-03
356495722,91312072,On Time,1978.25,Wallet,57795,2024-06
2695448838,47274329,Slightly Delayed,2516.12,UPI,56011,2023-06
6986791144,27692428,Slightly Delayed,1068.15,Cash,75461,2023-09
8619571588,31456752,On Time,1597.12,UPI,12944,2024-01
4088553674,52913011,Significantly Delayed,3986.58,Wallet,65634,2023-08
8177907004,60757351,Significantly Delayed,2575.85,Wallet,92178,2024-01
8533749006,91590001,Slightly Delayed,1552.93,Cash,95607,2024-10
8694014791,48778633,Slightly Delayed,1908.82,Card,73862,2023-08
6311012195,10857389,On Time,824.99,UPI,20432,2023-07
1312767771,26412689,On Time,2147.13,Wallet,97744,2024-09
214919848,47125914,On Time,2503.81,Cash,66328,2024-01
5521682945,26303194,Slightly Delayed,2548.33,Cash,20204,2024-07
5305770811,92642745,Slightly Delayed,3254.9,Cash,76080,2024-10
5842420654,43307488,Slightly Delayed,261.03,Wallet,60389,2024-05
4566893863,88739922,On Time,3739.44,Wallet,40507,2023-10
1523729855,54730270,On Time,629.24,UPI,84566,2024-09
2899786983,31456752,On Time,5183.93,UPI,14386,2023-10
9202528884,64940409,Significantly Delayed,3369.19,Cash,33556,2024-05
4338327693,93617659,Slightly Delayed,3948.26,Cash,98866,2024-05
6295686357,76533277,On Time,2769.76,Cash,81081,2024-01
6396194687,61406908,On Time,4492.32,Wallet,43588,2024-01
5662786245,21409946,On Time,4920.92,Cash,39082,2023-04
4868150114,69761993,Significantly Delayed,2720.81,Card,52501,2024-01
502764834,96903782,On Time,3197.48,Card,88857,2024-08
5056125341,26040510,Slightly Delayed,3503.97,Wallet,39430,2023-05
6388618916,96511007,On Time,2761.44,Wallet,62559,2024-01
3508668494,75836905,On Time,2359.1,Card,92900,2024-01
5289436093,98211325,Significantly Delayed,1789.25,Wallet,77152,2024-04
7596333614,88684966,On Time,2024.16,Card,24475,2023-03
6284076508,74179536,On Time,844.26,UPI,39939,2024-07
340050407,68941950,On Time,58.59,Cash,68329,2024-10
5927472701,93563435,On Time,2280.71,Wallet,95432,2024-01
9216536492,58979427,On Time,3056.52,Wallet,83077,2024-10
3742662928,63971358,On Time,937.34,Wallet,75517,2023-06
4797768073,35782051,Significantly Delayed,3156.22,Cash,88543,2023-07
6767935470,70372270,On Time,2249.42,Cash,44553,2024-04
1963703928,77007315,On Time,1553.71,Wallet,70919,2024-07
552470423,4394659,On Time,1310.7,Cash,27605,2024-02
739434870,1603358,On Time,2725.22,Cash,55365,2023-09
7930373606,13494314,On Time,1782.86,Cash,54606,2023-08
5374978054,64932019,On Time,1433.88,Cash,63238,2024-07
4361797433,1603358,On Time,3074.92,UPI,59493,2023-08
2002067527,45166203,On Time,1269.98,Wallet,71608,2023-11
4228110436,701493,Significantly Delayed,2512.67,Wallet,24964,2023-07
1251118825,79592021,Slightly Delayed,478.79,Cash,17178,2023-05
7165265639,29265216,On Time,878.07,Wallet,71534,2023-08
1255323701,51669263,On Time,3109.5,Wallet,78929,2024-03
807934194,69925688,On Time,3688.0,Cash,59454,2024-01
7968718292,54730270,On Time,931.61,Card,56005,2023-10
2620531979,8651281,Slightly Delayed,1207.28,Card,23093,2024-02
6943430459,53636086,On Time,2625.32,Wallet,75360,2024-10
5607355353,47625855,Significantly Delayed,2909.86,UPI,2135,2023-06
6696352636,54730270,Significantly Delayed,1458.64,Wallet,98726,2023-06
9325920156,59110513,Slightly Delayed,3323.67,Card,98397,2024-10
2286477025,59436131,On Time,2751.35,Card,85060,2023-06
6704773223,81420960,Significantly Delayed,1563.35,Wallet,34344,2024-07
1435353007,48281892,On Time,2538.96,Card,64672,2024-01
8080970647,1855421,On Time,3635.32,Card,70168,2023-11
5881633926,32293017,On Time,4263.33,Card,40430,2023-04
4435459085,76830090,On Time,242.57,Cash,66771,2023-08
6172529406,48409448,Significantly Delayed,2969.87,Cash,29606,2024-05
9127879048,75490147,On Time,2298.22,Card,82835,2024-08
3806545110,1200365,On Time,1150.34,Card,52602,2024-08
6919395718,91550885,On Time,2440.67,UPI,23311,2024-02
5277462976,98858383,On Time,3990.61,Card,95207,2024-10
3606274277,98225598,On Time,3902.92,Cash,83884,2023-08
2065203676,36146306,On Time,1121.26,Card,34566,2024-01
4042066387,90743791,Slightly Delayed,4354.3,Wallet,33983,2024-01
3604982656,59207798,Slightly Delayed,563.45,Card,87446,2024-09
1149676745,6247821,On Time,1168.51,Card,84700,2023-10
3895011687,47043878,On Time,858.57,UPI,81696,2024-03
772505056,81822494,On Time,2341.94,Cash,3187,2023-07
5574765914,89619421,On Time,697.53,Wallet,8665,2024-10
8812616740,61982521,On Time,1469.02,Card,66152,2023-06
1486655525,74572121,On Time,2840.82,Wallet,69381,2024-04
8423025639,6344345,Slightly Delayed,3583.16,UPI,63484,2024-06
9020705185,1562083,On Time,71.6,Cash,92943,2023-12
7719808698,93938425,On Time,4205.08,Card,28450,2023-08
3414036630,32809328,On Time,641.33,Cash,37389,2024-04
4157869967,49617892,On Time,881.42,Card,51334,2023-05
4873887251,20951294,On Time,989.88,Wallet,769,2023-09
8031946454,31923338,On Time,2074.16,Card,89696,2023-08
8168056170,45700473,Slightly Delayed,3061.73,Cash,85462,2023-08
3108512811,15417130,On Time,3391.72,UPI,30893,2024-02
1680591951,7288562,On Time,2569.08,Card,96631,2024-03
559245731,68941950,On Time,3597.64,Wallet,20247,2024-09
8655600303,12867472,On Time,3608.84,Cash,71557,2024-04
8247327365,30065862,Slightly Delayed,2592.28,Card,11031,2024-09
9153347285,54222320,On Time,2618.56,Card,3684,2023-06
1977533409,17521263,On Time,738.71,UPI,4601,2023-12
2433646621,82770142,Slightly Delayed,1195.03,Card,67633,2024-11
22830983,92404798,Significantly Delayed,3061.39,UPI,39491,2023-06
1143763031,52075070,On Time,171.2,UPI,61900,2024-08
8524056436,35434373,On Time,911.06,Cash,33639,2023-09
4262338791,72089140,On Time,1582.64,Wallet,37767,2024-10
187728451,63262519,On Time,4088.13,Wallet,36559,2023-11
6754346312,3897936,On Time,1195.92,Wallet,88168,2023-06
5790622967,81091233,On Time,1816.39,Cash,37995,2024-02
4305348838,63630649,Significantly Delayed,381.39,Cash,11295,2024-03
2902411553,93122847,On Time,2910.37,Cash,73699,2023-11
3691199770,30788486,On Time,2896.79,Wallet,72299,2024-05
775709102,80517784,On Time,3393.44,Cash,73558,2023-08
5262508570,42781544,On Time,2217.03,UPI,196,2024-07
192109127,82854537,Slightly Delayed,3949.02,Card,98838,2024-09
1108215973,2928026,Slightly Delayed,972.69,UPI,3643,2023-12
1719134546,25665997,On Time,1306.86,Card,3235,2024-07
5280263316,77035814,Significantly Delayed,3531.91,UPI,81900,2024-06
9448306266,74038361,On Time,3645.04,Cash,70480,2024-04
8023626961,68307253,Slightly Delayed,763.12,Card,50594,2023-09
1118405605,15599514,Slightly Delayed,2831.58,Card,72673,2023-06
8226034341,26040510,On Time,1480.31,Cash,39659,2023-11
